agegroup	male	ethnicity	var	pc_all1	pc_all2	pc_all3	pc_all4	pc_all5	pc_all6	pc_all7	pc_all8	pc_all9	pc_all10	pc_demog_all1	pc_demog_all2	pc_demog_all3	pc_demog_all4	pc_demog_all5	pc_demog_all6	pc_demog_all7	pc_demog_all8	pc_demog_all9	pc_demog_all10	pc_demog_small1	pc_demog_small2	pc_demog_small3	pc_demog_small4	pc_demog_small5	pc_demog_small6	pc_demog_small7	pc_demog_small8	pc_demog_small9	pc_demog_small10
2	0	5	"obese4cat_2"	.0962766	.0518466	.9741735	.0789291	0	0	.0520428	.1053316	.1255917	0	0	1	0	0	0	0	.0971168	0	.3695271	0	.0934735	.1091954	.1890547	.1142473	.0909091	.2626788	.1574803	.1640912	.1089494	.1864407
2	0	5	"obese4cat_3"	.0287234	.0525568	0	.0226008	.0342052	0	.0496109	.0364109	.0378668	.0709932	0	0	0	1	0	0	.0182094	0	0	0	.0288499	.0287356	.0597015	.0241935	.0519481	.1079324	.0551181	.0596026	.0311284	.0805085
2	0	5	"obese4cat_4"	.0148936	.0305398	.0010331	.0066064	.0040241	0	.0364786	.0195059	.0173556	.0243815	0	0	.4144144	0	.0145191	.0586354	.0136571	0	.0788091	.0241692	.0112835	.0229885	.0547264	.0174731	.012987	.0559168	.0295276	.0404709	.0311284	.029661
2	0	5	"organ_transplant"	.000266	.0007102	0	.0006954	0	0	0	0	.0018933	.0014342	0	.0005219	.006006	0	.0018149	.0026652	0	.0106383	.0052539	0	0	0	0	.0013441	.0194805	.0013004	.003937	.0014717	.0194553	0
2	0	5	"other_immunosuppression"	.0292553	.0213068	.0464876	.0396384	.2434608	0	.0447471	.0390117	.0391291	.0344209	0	.0083507	0	.0114286	0	.0362473	1	0	.0192644	0	0	.0057471	0	1	.0649351	0	.0098425	0	0	.0084746
2	0	5	"other_neuro"	.0018617	.0049716	.0030992	.0020862	.0100604	0	.0048638	.0026008	.0034711	.0035855	0	.0031315	.009009	.0028571	.0598911	.0047974	.0045524	.0053191	.0052539	.001007	0	0	.0099502	.0053763	0	.0039012	.0059055	.0014717	.1828794	0
2	0	5	"ra_sle_psoriasis"	.0263298	.0255682	.0340909	.0257302	.084507	0	.0311284	.0338101	.0299779	.0236644	0	.0386221	0	.0414286	.5063521	.032516	.0333839	.0265957	.0595447	.0312185	0	0	.0049751	.0255376	.0454545	0	1	0	0	0
2	0	5	"reduced_kidney_function_cat_2"	.0021277	.0049716	.0020661	.0013908	.0100604	0	.0034047	.0026008	.0031556	.0025099	0	.0031315	.0510511	.0042857	.0036298	.0074627	.0030349	.0053191	.0070053	.0030211	0	.0229885	.0099502	.0040323	0	.0052016	.0019685	.0051508	.1206226	0
2	0	5	"reduced_kidney_function_cat_3"	0	0	0	.0003477	0	0	.0014591	0	.0003156	.0007171	0	0	0	.0014286	0	.0026652	0	.0053191	0	0	0	0	0	0	0	0	.0019685	.0007358	.0155642	.0042373
2	0	5	"smoke_nomiss_2"	.2031915	0	.196281	0	0	0	.9961089	.9986996	0	0	.1728486	.2098121	.2522523	.2257143	.2177859	.1918977	.2094082	.2180851	.1926445	.2477341	.1773945	.2758621	.2985075	.202957	.1688312	.2028609	.2244094	.2516556	.2412451	.1864407
2	0	5	"smoke_nomiss_3"	.0949468	1	.1167355	.0970097	0	0	0	0	0	0	.1033325	.1268267	.0810811	.1328571	.1125227	.1257996	.0652504	.0851064	.1050788	.1158107	.1088601	.0402299	.2139304	.0645161	.0649351	.0910273	.1181102	.1169978	.151751	.0974576
2	0	5	"spleen"	.000266	.0028409	0	.0006954	0	0	.0004864	.0052016	.0003156	.0007171	0	.0005219	0	0	0	.0010661	0	0	0	.0120846	0	0	.0646766	.0013441	0	0	0	.0007358	0	0
2	0	5	"stroke_dementia"	.0013298	.0056818	.0010331	.0010431	.0080483	0	.0024319	.0013004	.0031556	.0014342	0	.0020877	.003003	.0028571	.0290381	.0069296	.0015175	.0053191	.0035026	.001007	0	0	.0049751	.0026882	.012987	.0039012	.0059055	.0022075	.1050584	0
2	1	5	"N"	.11475	.00255	.1755	.128	.12355	.2187	.1227	.0407	.0329	.04065	.6026	.01835	.1451	.0697	.0562	.0379	.00985	.0181	.0316	.0106	.80505	.00535	.02505	.06475	.0137	.03565	.0125	.01025	.00795	.01975
2	1	5	"asthmacat_2"	.0174292	0	.0529915	0	.0513962	.0246914	.0419723	.0749386	1	.0516605	0	0	0	0	.9697509	.0936675	.7969543	.0027624	0	.0283019	0	0	0	1	0	0	.072	.0585366	0	0
2	1	5	"asthmacat_3"	.0008715	0	.0037037	.0066406	.0044516	.0066301	.0020375	.012285	0	.00492	0	.0081744	.0055134	.0071736	0	.0092348	0	.0055249	.0791139	.0141509	0	0	.003992	0	.0072993	.0126227	.012	.004878	.4465409	.0075949
2	1	5	"cancer_exhaem_cat_2"	.0004357	0	.0002849	.0003906	0	.0006859	0	0	0	.00369	0	0	.0031013	0	0	0	0	0	0	0	0	0	.0179641	0	0	0	0	0	0	0
2	1	5	"cancer_exhaem_cat_3"	.0013072	.0196078	.0025641	.0003906	.0024282	.001829	.0004075	.0012285	0	0	0	.0381471	.0027567	.0014347	.0017794	.0026385	0	0	0	.009434	0	.0186916	.001996	.0015444	0	.0014025	.008	.004878	0	.0531646
2	1	5	"cancer_exhaem_cat_4"	.0013072	0	.0019943	.003125	.0036423	.001829	.002445	.002457	.0030395	.0073801	0	0	.0027567	.0021521	.002669	0	.0101523	.0801105	.0047468	.0141509	0	.3271028	.001996	.003861	.0072993	.0056101	.012	.004878	0	0
2	1	5	"cancer_haem_cat_2"	.0004357	0	.0002849	0	.0004047	0	0	0	0	0	.0002489	0	0	0	0	0	0	0	0	0	.0001863	0	0	0	0	0	0	0	0	0
2	1	5	"cancer_haem_cat_3"	.0004357	0	.0005698	.0011719	0	.0006859	.000815	.0012285	0	0	0	.013624	.0006892	0	0	.0013193	.0050761	.0027624	.0031646	0	0	.0654206	.001996	0	.0036496	.0042076	0	0	0	0
2	1	5	"cancer_haem_cat_4"	.0004357	.0392157	.0008547	.0023438	.0024282	.0004572	.0004075	.0012285	.0015198	.00123	0	0	.0020675	.0014347	.0017794	0	.0558376	0	.0047468	0	0	0	.001996	.0023166	.0656934	.002805	0	0	0	0
2	1	5	"chronic_cardiac_disease"	.0030501	.0588235	.0111111	.0214844	.0133549	.0128029	.0105949	.0380835	.0182371	.0344403	0	.0217984	.0299793	.0817791	.0169039	.0435356	.0101523	.0082873	.0237342	.0424528	0	.0280374	.4031936	.0169884	.0072993	.0476858	.048	.0146341	.0125786	.0253165
2	1	5	"chronic_liver_disease"	.0052288	.1764706	.0102564	.0167969	.0080939	.0114312	.0085575	.009828	.0106383	.0110701	0	.013624	.0117161	.0064562	.0097865	.0131926	0	.3812155	.0079114	.0141509	0	0	0	0	0	.0140252	0	1	0	0
2	1	5	"chronic_respiratory_disease"	.004793	.0392157	.0042735	.0085938	.0068798	.0027435	.00163	.0085995	.0243161	.00369	0	0	.0065472	.0064562	.0498221	.0105541	.0253807	.0138122	.0094937	.004717	0	.0186916	.00998	.0216216	.0145985	.0112202	.004	.0146341	.3522013	.0050633
2	1	5	"diabcat_2"	.0183007	.3333333	.0373219	.04375	.0465399	.0365798	.0256724	.0884521	.056231	.0565806	0	.0326975	.0616816	.0760402	.0516014	.1042216	.0507614	.0220994	.5427215	0	0	0	0	.0617761	0	1	0	.004878	0	.0025316
2	1	5	"diabcat_3"	.0078431	.0784314	.0162393	.0210938	.0125455	.0162323	.00652	.0307125	.0258359	.0467405	0	.0163488	.0740868	.0215208	.0186833	.0514512	.0203046	.0110497	.0189873	0	0	0	.5668663	.0223938	.0109489	0	0	.0243902	.0062893	.0227848
2	1	5	"diabcat_4"	.0069717	0	.0122507	.0132813	.0109268	.0121171	.008965	.0405405	.0121581	.0221402	0	0	0	0	.0044484	.0408971	.0304569	0	0	1	0	0	0	0	0	0	1	.0195122	0	0
2	1	5	"htdiag_or_highbp"	0	0	.1988604	.1519531	.3197086	.1840421	0	.3218673	.1656535	.9815498	0	.2234332	.9438319	0	.1921708	1	0	.0027624	0	.259434	.1693684	.4299065	.4491018	.219305	.1715328	.3534362	.332	.2292683	.2641509	.2481013
2	1	5	"imd_2"	0	0	0	0	0	0	1	0	.0744681	.6752768	.1639562	.1689373	.145417	.1140603	.1450178	.1187335	.1116751	.1104972	.1376582	.1462264	.1573194	.1401869	.1257485	.1428571	.0912409	.1234222	.148	.1317073	.0880503	.164557
2	1	5	"imd_3"	0	0	1	0	0	0	0	.0012285	.1276596	0	.1788085	.1825613	.1874569	.1779053	.202847	.1622691	.177665	.1685083	.1566456	.1650943	.1802994	.1495327	.1616766	.2069498	.149635	.1598878	.168	.1560976	.163522	.1822785
2	1	5	"imd_4"	.4714597	0	0	.2945313	1	0	0	.7039312	.1322188	0	.2431132	.2479564	.2670572	.2611191	.2348754	.23219	.2588832	.2403315	.2610759	.3018868	.2469412	.2616822	.251497	.2285714	.2372263	.3085554	.304	.1902439	.2641509	.2506329
2	1	5	"imd_5"	0	0	0	.5175781	0	1	0	0	.4209726	0	.2870893	.2615804	.2939352	.3378766	.2882562	.3733509	.3197969	.4005525	.3417721	.3066038	.2935843	.3457944	.3413174	.2888031	.4416058	.3183731	.3	.4048781	.3647799	.2607595
2	1	5	"no_condition"	.9111111	.1960784	.6814815	.709375	.5872117	.7046182	.8667482	.4938575	0	0	.9997511	0	.0182633	.7611191	0	0	0	0	.3291139	0	.8304453	0	0	0	0	0	0	0	0	0
2	1	5	"obese4cat_2"	0	0	.1045584	.090625	0	.111797	.0647922	.9914005	.1641337	.1107011	0	0	0	.9375896	0	1	.7969543	.0027624	0	.1367925	.09664	.1121495	.1856287	.1706564	.1167883	.2412342	.26	.0829268	.1698113	.1443038
2	1	5	"obese4cat_3"	.0095861	.2745098	.0264957	.0304688	.0461352	.0276635	.0179299	0	.0455927	.0848708	0	.0245232	.0789111	0	.0542705	0	0	.0027624	.4303797	.0613208	.0217378	.0280374	.1057884	.046332	.0255474	.1093969	.052	.0341463	.0314465	.0227848
2	1	5	"obese4cat_4"	.0043573	0	.0102564	.0128906	.0137596	.0091449	.0028525	0	.0182371	.0295203	0	.013624	.0506547	.0007174	.0213523	0	0	.0082873	.0174051	.0235849	.0070182	.0093458	.0319361	.0185328	.0036496	.0378682	.016	.0097561	.0251572	.0101266
2	1	5	"organ_transplant"	0	0	.0011396	.0023438	.0024282	.0011431	0	.0012285	.0015198	.0061501	0	0	.005858	0	.0044484	.0039578	0	.0027624	0	.009434	0	.1401869	.001996	.0030888	0	.0042076	.004	.0195122	0	0
2	1	5	"other_immunosuppression"	.0100218	0	.0139601	.0265625	.0117361	.0219479	.0110024	.012285	.0182371	.0073801	0	.0081744	.0144728	.0208034	.0186833	.0118734	.0101523	.5801105	.0031646	.009434	0	0	0	.019305	.9379562	.0252454	.008	.0682927	0	.0101266
2	1	5	"other_neuro"	.0013072	0	.0019943	.0035156	.0032376	.0022862	.002445	.002457	.0075988	.0073801	0	.0027248	.0034459	.0028694	.0062278	.0026385	.1370558	.0055249	.0015823	.009434	0	0	.001996	.007722	.0072993	.002805	.008	0	.2389937	.0025316
2	1	5	"ra_sle_psoriasis"	.0156863	0	.0219373	.025	.01983	.0187471	.0228199	.0331695	.0288754	.0541205	0	.9209809	0	.0294118	.0320285	.0329815	.0152284	0	.0015823	.0471698	0	0	0	.0324324	0	.0252454	.048	.0195122	0	.956962
2	1	5	"reduced_kidney_function_cat_2"	.0013072	.0588235	.0025641	.0035156	.005261	.0038866	.000815	.0036855	.0015198	.0147601	0	.0463215	.0103377	.0043042	.0044484	.0131926	.0050761	0	.0015823	.009434	0	.4299065	.005988	.0054054	0	.0112202	.008	.004878	0	.0126582
2	1	5	"reduced_kidney_function_cat_3"	0	0	.0005698	.0023438	.0012141	.0011431	0	0	0	.00123	0	0	.0048243	0	.0008897	.0026385	0	0	0	0	0	.0747664	.005988	.0007722	0	.0070126	0	0	0	0
2	1	5	"smoke_nomiss_2"	0	0	.2324786	.9972656	.0857952	0	.2233089	.3464373	.668693	.2656827	.212081	.2942779	.289111	.32066	.3514235	.3865435	.4111675	.2900552	.2958861	.2641509	.2328427	.2897196	.3592815	.3598455	.3065693	.3380084	.296	.3121951	.3773585	.2987342
2	1	5	"smoke_nomiss_3"	.604793	0	.2589744	0	.0878187	.4634202	.2143439	.2383292	.0227964	.2103321	.2748921	.3106267	.275672	.2725968	.2295374	.2282322	.2030457	.3425414	.2863924	.3018868	.274455	.1869159	.2854291	.2185328	.3248175	.259467	.28	.3365854	.2955975	.3088607
2	1	5	"spleen"	.0004357	0	.0011396	.0007813	.0004047	.0009145	0	0	.006079	.00369	0	0	.0017229	.0021521	.0017794	.0013193	.0406091	0	0	0	0	.1121495	.001996	.0030888	0	.0014025	0	.004878	0	0
2	1	5	"stroke_dementia"	.0013072	.0392157	.0019943	.0046875	.0028329	.0027435	.0020375	.0012285	.0015198	.00246	0	.0054496	.0055134	.0028694	.002669	.0026385	.0050761	.0027624	.0348101	.004717	0	.0186916	.0698603	.0030888	0	.0084151	.004	0	.0125786	.0050633
3	0	1	"N"	.0594	.1434	.06865	.08865	.1097	.05705	.1169	.14205	.0913	.1229	.3801	.02645	.07805	.06625	.15825	.07305	.04505	.04085	.0881	.04385	.61715	.0323	.14185	.0331	.03595	.0099	.0293	.02115	.0532	.0261
3	0	1	"asthmacat_2"	0	0	1	.1116751	.1043756	.1367222	.0945252	.1337557	.1440307	.0504475	0	0	.9942344	0	0	.1724846	0	1	.1833144	0	0	.1501548	1	0	0	0	0	.0141844	0	.0076628
3	0	1	"asthmacat_3"	0	.026848	0	.037225	.0346399	.0411919	.0337896	.0179514	.0498357	.0252238	0	.0245747	0	.0633962	.0290679	.0431212	.0765816	0	.0272418	.2052452	0	.0185759	0	.0558912	.5785814	.0252525	0	.0378251	.0432331	.0325671
3	0	1	"cancer_exhaem_cat_2"	.0075758	.0048815	.00437	.0078962	.0054695	.0035057	.0047049	.0038719	.0065717	.0032547	.0053933	0	.0064061	.0060377	.0060032	.0034223	.0011099	.0122399	.0028377	.0022805	0	0	.0077547	.0045317	.0027816	.3232323	0	.0047281	.0056391	.0038314
3	0	1	"cancer_exhaem_cat_3"	.0193603	.0198745	.015295	.0169205	.01732	.0262927	.0226689	.0175994	.0175246	.0117982	.0176269	0	.0179372	.0135849	.0230648	.0232717	.0221976	.0122399	.0187287	.0148233	0	0	.0179767	.0196375	.0180807	.0050505	.4232082	.0189125	.0150376	.0249042
3	0	1	"cancer_exhaem_cat_4"	0	.0516039	.0298616	.0270728	.0332726	.022787	.0393499	.0418867	.0306681	.0325468	0	.9905482	.0345932	.0158491	0	.0246407	.0133185	.0330477	.0051078	0	0	1	0	.0030211	.0055633	0	0	0	.0281955	.0019157
3	0	1	"cancer_haem_cat_2"	0	.0003487	0	0	.0013674	0	.0004277	.000352	.0005476	.0012205	.0001315	0	.0006406	.0007547	.0006319	.0027379	0	0	.0005675	0	0	0	.000705	.010574	0	0	0	0	.0009398	0
3	0	1	"cancer_haem_cat_3"	0	.001046	.0014567	.000564	.0004558	.0017528	.0017109	.0017599	.0005476	.0008137	.0002631	.0132325	.0006406	.0007547	.0012638	0	.0011099	.001224	.0011351	.0022805	0	.001548	.0010575	0	0	.050505	.003413	.0047281	.0009398	.0038314
3	0	1	"cancer_haem_cat_4"	0	.0031381	.0029133	.0028201	.0013674	.0026293	.002994	.0038719	.0021906	.0032547	0	.0094518	.0019218	.0037736	.0025276	.0041068	.0033296	.003672	.0028377	.018244	0	.0077399	.0028199	.0045317	.0055633	.0050505	.0375427	.0094563	.0046992	.0038314
3	0	1	"chronic_cardiac_disease"	0	.0195258	.0225783	.0654258	.0401094	.0420684	.0278015	.0133756	.0295728	.0223759	0	.0151229	.0224215	.050566	.0271722	.0513347	.0377358	.0526316	.030647	.1698974	0	.0201238	.034191	.0755287	.0125174	0	0	.8179669	.0281955	.0114943
3	0	1	"chronic_liver_disease"	0	.0055788	.0050983	.0078962	.0100273	.0131464	.005988	.0017599	.0120482	.0061025	0	.0094518	.008328	.0113208	.0078989	.0095825	.0110988	.001224	.0056754	.0421893	0	.0092879	.0066972	.0241692	.0055633	.010101	.0904437	.0094563	.0140977	.0210728
3	0	1	"chronic_respiratory_disease"	0	.0334728	.0487983	.0485054	.038742	.0534619	.0230967	.0197114	.1067908	.0219691	0	.0321361	.0595772	.0369811	.0347551	.0465435	.0443951	.0820073	.038025	.277081	0	.0278638	.0701445	.0498489	.5799722	.020202	0	.073286	.0413534	.0153257
3	0	1	"diabcat_2"	0	.0219665	.0444283	.0778342	.0619872	.0841367	.0560308	.0232313	.0345016	.0431245	0	.0226843	.0307495	.0950943	.0382306	.0930869	.1354051	.0942472	.0505108	.1470924	0	.0325077	.058865	.9909366	.0222531	0	0	0	0	0
3	0	1	"diabcat_3"	0	.0132497	.01748	.0518895	.0373747	.0394391	.0337896	.0080957	.0147864	.0252238	0	.0151229	.0160154	.0686792	.0218009	.0479124	.1209767	.0489596	.0249716	.018244	0	.0185759	.0289038	0	.0069541	.0151515	0	.070922	.0291353	.5919541
3	0	1	"diabcat_4"	0	.0087169	.0116533	.0135364	.0123063	.0157756	.0153978	.0073918	.0115005	.0109845	0	.0113422	.0089686	.0173585	.0104265	.0130048	.0865705	.0232558	.0090806	.0079818	0	.0123839	.0140994	0	.0125174	.010101	.2303754	.0165485	.0103383	.0057471
3	0	1	"htdiag_or_highbp"	0	0	.1871814	.6125212	.5989061	.4943033	.997006	0	.0049288	.5223759	0	.2438563	0	.5788679	1	.9986311	.5649279	.998776	0	0	.3076237	.3297214	.3623546	.5951661	.394993	.2878788	.3532423	.4728132	.3571429	.545977
3	0	1	"imd_2"	0	0	0	0	0	0	.6060736	.999296	0	0	.2316496	.2665406	.2094811	.1743396	.2233807	.1957563	.1886792	.1811506	.1901249	.1710376	.2222312	.2554179	.1970391	.1978852	.1668985	.2474747	.1945392	.1631206	.2039474	.1704981
3	0	1	"imd_3"	0	.2813807	.3088128	0	0	0	0	0	.2168675	1	.2073139	.173913	.2139654	.2030189	.2094787	.1937029	.2008879	.2056304	.1935301	.2029646	.2079721	.1857585	.2086711	.1858006	.1821975	.1919192	.1894198	.1914894	.2048872	.1992337
3	0	1	"imd_4"	0	.2409344	.1646031	0	.9977211	0	0	0	.3077766	0	.166272	.1720227	.1736067	.2007547	.1832543	.2149213	.2197558	.1799266	.2009081	.2086659	.1775095	.1811146	.1815298	.2190332	.2183588	.1515152	.1979522	.2056738	.1842105	.2183908
3	0	1	"imd_5"	0	.1293584	.1077932	.9328821	0	.5749342	0	0	.3318729	0	.1306235	.1323251	.1607944	.2535849	.1674566	.1978097	.2563818	.2264382	.2026107	.2200684	.1535283	.1424149	.188227	.265861	.2642559	.1515152	.168942	.2576832	.174812	.2375479
3	0	1	"no_condition"	.9149832	.7214087	0	.2633954	.3030994	.2918493	0	.6744104	.5815991	.3852726	.9106814	0	0	.2845283	0	0	.1886792	0	.6106697	0	.6923763	0	0	0	0	0	0	0	0	0
3	0	1	"obese4cat_2"	0	.1220363	.1332848	0	.2128532	.9886065	.1223268	.1221401	.0449069	.1745321	0	.0964083	0	0	0	.9986311	0	0	1	0	.1485052	.1439628	.1966866	.2628399	.1738526	.0959596	.1484642	.212766	.1719925	.210728
3	0	1	"obese4cat_3"	0	.0474198	.0961398	.2306825	.1020966	0	.1295979	.0390708	.0580504	.0939788	0	.026465	.08328	.9992453	0	0	0	.2252142	0	0	.0653812	.0712074	.105393	.18429	.1057024	.0555556	.0750853	.1300236	.0902256	.183908
3	0	1	"obese4cat_4"	0	.0212692	.0509833	.1528483	.0720146	0	.0816938	.0221753	.0208105	.0577705	0	.0132325	.0454837	0	0	0	.8823529	.1481028	0	0	.0345135	.0340557	.0652097	.1706949	.0848401	.030303	.052901	.0661939	.056391	.1187739
3	0	1	"organ_transplant"	0	.0003487	0	.0039481	.0004558	0	.0021386	.000352	0	.0016273	0	.0037807	0	.0007547	.0031596	.0006845	.0011099	.001224	.0005675	.0022805	0	.003096	.000705	.0045317	0	.020202	.003413	0	.0018797	.0076628
3	0	1	"other_immunosuppression"	.0117845	.0111576	.0058267	.0062042	.0041021	.0087642	.0098375	.0098557	.007667	.0081367	.0096027	.0094518	.0044843	.0067925	.0078989	.0095825	.008879	.0097919	.0051078	.0125428	0	.0077399	.0074022	.0075529	0	.6262626	.0017065	.0023641	.0112782	0
3	0	1	"other_neuro"	.0016835	.0122036	.0123816	.0157924	.0223336	.0113935	.0085543	.0105597	.0125958	.0138324	0	.0113422	.0134529	.0135849	.0129542	.0109514	.0166482	.0220318	.0079455	.1163056	0	.0139319	.0133944	.0256798	.0194715	.0050505	.2201365	.0425532	.012218	.0229885
3	0	1	"ra_sle_psoriasis"	.0496633	.0690377	.0808449	.071066	.0642662	.0736196	.0744226	.062654	.0843373	.0638731	.0584057	.0586011	.0762332	.0867925	.0679305	.0780287	.0865705	.0820073	.0743473	.0775371	0	.0123839	.0793091	.0981873	.0222531	0	0	.0023641	1	.0057471
3	0	1	"reduced_kidney_function_cat_2"	.0008418	.0198745	.0138383	.0417372	.0264357	.022787	.0230967	.0140795	.0153341	.0191212	0	.026465	.0147341	.029434	.0243286	.0260096	.0299667	.0342717	.0221339	.1356899	0	.0278638	.0207966	.0332326	.0250348	.0252525	.0017065	.0330969	.0244361	.4616858
3	0	1	"reduced_kidney_function_cat_3"	0	0	0	.0045121	.0027347	.0017528	.0021386	0	.0010953	.0016273	0	.0018904	.0006406	.0060377	.0022117	.0034223	.0022198	.003672	0	0	0	.004644	.0014099	.0030211	0	0	.0017065	.0236407	.0018797	.0095785
3	0	1	"smoke_nomiss_2"	0	.9794282	.5622724	.2825719	.230629	.2936021	.3665526	.3611404	0	.1708706	.3275454	.3497165	.4055093	.3879245	.3513428	.3812457	.4106548	.4039168	.399546	.377423	.3367091	.3575851	.4102926	.3942598	.3838665	.3737374	.3805461	.43026	.4210526	.4042146
3	0	1	"smoke_nomiss_3"	0	0	0	.179357	.1267092	.2269939	.1193328	.1122844	.9841183	.1037429	.1661405	.1436673	.1806534	.149434	.2009479	.1889117	.1254162	.1615667	.1572077	.2873432	.1621162	.1393189	.1688403	.2084592	.3630042	.1818182	.165529	.2198582	.2227444	.1398467
3	0	1	"spleen"	0	.0013947	.002185	.000564	.0013674	.0008764	.0017109	.0017599	.0038335	.002441	.0001315	.0018904	.0096092	.0022642	.0015798	.0006845	.0011099	.002448	.0011351	.0034208	0	.001548	.0028199	.0030211	.0013908	0	.0290102	.0023641	.0037594	0
3	0	1	"stroke_dementia"	0	.0104603	.0138383	.0180485	.0159526	.0131464	.0094098	.0045759	.0082147	.0101709	0	.0037807	.0121717	.0158491	.0135861	.0164271	.0199778	.0183599	.0039728	.0649943	0	.0092879	.0105746	.0256798	.023644	.010101	.0051195	.2553191	.0103383	.0229885
3	1	1	"N"	.05215	.10565	.11475	.1573	.0876	.0876	.07555	.12155	.09875	.0991	.0809	.3139	.2386	.0091	.0328	.1085	.0909	.04235	.01255	.0704	.0964	.6269	.01135	.045	.0405	.0046	.0342	.11565	.01305	.01235
3	1	1	"asthmacat_2"	.1514861	.1150024	.1211329	.1325493	.1107306	.1324201	.1515553	.1209379	.1362025	.1468214	.6582201	0	.127829	0	.117378	.143318	.1507151	.0897285	0	.1363636	0	0	0	0	0	.0326087	0	1	.1609195	1
3	1	1	"asthmacat_3"	0	.0094652	.0130719	.011761	.0119863	.0165525	.0132363	.0143974	.0131646	.0237134	.0475896	0	.0108969	.0164835	.0152439	.018894	.0121012	.0306966	.0159363	.0213068	.096473	0	.0220264	.02	.0308642	.0217391	.0336257	0	.0229885	0
3	1	1	"cancer_exhaem_cat_2"	0	.0014198	.0039216	0	.0039954	.0057078	.0052945	.0041135	.003038	.0035318	.0012361	0	.003772	0	.0045732	.0041475	.0027503	.0082645	.0438247	.0035511	.0181535	0	.0088106	.0055556	.008642	.0108696	.005848	.0021617	0	.0040486
3	1	1	"cancer_exhaem_cat_3"	.0028763	.0141978	.0087146	.006993	.0068493	.010274	.0052945	.0115179	.0111392	.0085772	.0055624	0	.0096396	.3461539	.0060976	.0087558	.0066007	.0141677	0	.0106534	.0612033	0	.030837	.0088889	.0185185	.0108696	.004386	.0077821	.0191571	.0202429
3	1	1	"cancer_exhaem_cat_4"	.0019175	.0099385	.0104575	.0123967	.0131279	.0125571	.0112508	.0094611	.0162025	.024218	.0105068	0	.0129925	0	.0167683	.0152074	.0159516	.012987	.3027889	.0085227	.0855809	0	.0044053	.0222222	.0111111	.0217391	.0219298	.0129702	.0229885	.0121457
3	1	1	"cancer_haem_cat_2"	0	0	.0004357	0	0	.0005708	0	0	.0010127	.0005045	0	0	.0002096	.0054945	0	.0004608	0	0	0	.0014205	.0005187	0	.0088106	0	.0012346	0	0	.0004323	0	0
3	1	1	"cancer_haem_cat_3"	0	.0004733	.0004357	.0015893	.0017123	.0011416	.0013236	.0008227	.0040506	.0005045	.0018541	0	.0012573	.0494506	.0045732	.0009217	.0005501	0	0	.0007102	.0098548	0	.0044053	.0011111	0	0	0	.0017294	0	0
3	1	1	"cancer_haem_cat_4"	0	.0033128	.0026144	.0057216	.0017123	.0045662	.010589	.0028795	.0025316	.0040363	.0037083	0	.0033529	.0054945	.0060976	.0032258	.0066007	.0035419	.0956175	.0035511	0	0	0	.0066667	.0061728	.5652174	.005848	.0034587	.0038314	.0080972
3	1	1	"chronic_cardiac_disease"	.0028763	.0572646	.0413943	.0422759	.0559361	.0821918	.067505	.0904977	.0865823	.0701312	.000618	0	0	0	.1310976	.0815668	.0720572	.8217238	0	.0958807	0	0	0	.1444445	1	0	.1871345	0	0	.6396761
3	1	1	"chronic_liver_disease"	.0009588	.0085187	.0043573	.0038144	.0136986	.010274	.0099272	.0185109	.0126582	.0095863	.0043263	0	.0119447	.2417582	.0152439	.0119816	.0044004	.0118064	0	.0177557	.0005187	0	.4493392	.02	.0135802	0	.0190058	.0129702	.0153257	.0323887
3	1	1	"chronic_respiratory_disease"	.0019175	.0492191	.0305011	.0178004	.0302511	.0468037	.0350761	.0752777	.038481	.0297679	.1501854	0	.0360436	.0604396	.0655488	.0414747	.0280528	.0720189	.0398406	.040483	.2012448	0	.0748899	.0555556	.0604938	.0217391	.0599415	.0661479	.0344828	.1174089
3	1	1	"diabcat_2"	.0057526	.0392806	.0348584	.0330578	.0570776	.0896119	.0397088	.0530646	.0946835	.0812311	.0012361	0	0	0	.8490854	.0967742	.0621562	0	0	.131392	0	0	.0088106	1	0	.0108696	0	.0587981	0	.1133603
3	1	1	"diabcat_3"	.0009588	.0298154	.0196078	.0235219	.0422374	.071347	.0297816	.0436035	.0653165	.0655903	.0148331	0	.0412825	.0054945	.0091463	.0760369	.0412541	.2077922	.0239044	.1008523	0	0	0	0	0	0	1	0	0	.437247
3	1	1	"diabcat_4"	.0038351	.0104117	.0165577	.013986	.0142694	.0199772	.0092654	.0160428	.0172152	.018668	.0148331	0	.015088	.0274725	.007622	.0202765	.0187019	.0224321	.0119522	.0610795	0	0	0	0	.0320988	0	0	0	1	.0202429
